user_id,user_name,user_age,user_gender,user_wage,product_id,product_type,user_type,action,action_score,action_time,action_range
29,刘依佳,21,女,5929,10070091067689,时尚服装,时尚达人,收藏,2,2022-11-16 13:41,08~13时
29,刘依佳,21,女,5929,10068418936308,时尚服装,时尚达人,收藏,2,2023-02-14 20:51,13-20时
29,刘依佳,21,女,5929,10038738382881,时尚服装,时尚达人,购买,5,2023-03-07 11:20,08~13时
29,刘依佳,21,女,5929,10069962984132,时尚服装,时尚达人,浏览,1,2023-01-07 13:11,08~13时
29,刘依佳,21,女,5929,100042785208,时尚服装,时尚达人,收藏,2,2022-10-13 13:38,08~13时
29,刘依佳,21,女,5929,10069822904107,时尚服装,时尚达人,收藏,2,2023-01-11 17:34,13-20时
29,刘依佳,21,女,5929,100034701969,时尚服装,时尚达人,分享,3,2022-09-26 21:50,20-23时
29,刘依佳,21,女,5929,10043278167894,时尚服装,时尚达人,分享,3,2022-11-09 13:13,08~13时
29,刘依佳,21,女,5929,10069956127190,时尚服装,时尚达人,分享,3,2023-02-04 14:53,13-20时
29,刘依佳,21,女,5929,10069555199476,时尚服装,时尚达人,分享,3,2022-11-27 19:11,13-20时
29,刘依佳,21,女,5929,100004296495,时尚服装,时尚达人,浏览,1,2022-11-26 17:40,13-20时
29,刘依佳,21,女,5929,10068716737409,时尚服装,时尚达人,推荐,4,2022-10-17 21:44,20-23时
29,刘依佳,21,女,5929,10069590385895,时尚服装,时尚达人,推荐,4,2022-12-17 11:56,08~13时
29,刘依佳,21,女,5929,10069555130918,时尚服装,时尚达人,购买,5,2022-12-12 12:32,08~13时
29,刘依佳,21,女,5929,10044566486597,时尚服装,时尚达人,收藏,2,2023-01-22 17:10,13-20时
29,刘依佳,21,女,5929,10041413104776,时尚服装,时尚达人,推荐,4,2023-02-14 10:18,08~13时
29,刘依佳,21,女,5929,10068385971134,时尚服装,时尚达人,推荐,4,2023-01-03 10:15,08~13时
29,刘依佳,21,女,5929,10068074320269,时尚服装,时尚达人,推荐,4,2022-12-03 10:50,08~13时
29,刘依佳,21,女,5929,100044715734,时尚服装,时尚达人,收藏,2,2022-12-11 21:53,20-23时
29,刘依佳,21,女,5929,100010436869,时尚服装,时尚达人,购买,5,2022-12-30 14:21,13-20时
29,刘依佳,21,女,5929,100053145939,时尚服装,时尚达人,浏览,1,2022-09-16 14:50,13-20时
29,刘依佳,21,女,5929,10070176681512,时尚服装,时尚达人,分享,3,2022-11-08 18:15,13-20时
29,刘依佳,21,女,5929,10069555030938,时尚服装,时尚达人,分享,3,2022-09-26 16:18,13-20时
29,刘依佳,21,女,5929,10069541280881,时尚服装,时尚达人,购买,5,2023-02-13 15:27,13-20时
29,刘依佳,21,女,5929,100042838858,时尚服装,时尚达人,分享,3,2022-12-08 10:49,08~13时
29,刘依佳,21,女,5929,10029303481732,时尚服装,时尚达人,推荐,4,2022-10-31 15:42,13-20时
29,刘依佳,21,女,5929,10070008784675,时尚服装,时尚达人,分享,3,2022-11-25 17:48,13-20时
29,刘依佳,21,女,5929,10070337153782,时尚服装,时尚达人,收藏,2,2022-11-24 10:52,08~13时
29,刘依佳,21,女,5929,10058547932048,时尚服装,时尚达人,收藏,2,2022-10-15 17:53,13-20时
29,刘依佳,21,女,5929,10068652394288,时尚服装,时尚达人,浏览,1,2023-01-05 15:11,13-20时
29,刘依佳,21,女,5929,67711719961,时尚服装,时尚达人,购买,5,2023-02-13 13:45,08~13时
29,刘依佳,21,女,5929,100044926046,时尚服装,时尚达人,收藏,2,2022-12-19 12:17,08~13时
29,刘依佳,21,女,5929,10069942016306,时尚服装,时尚达人,购买,5,2022-09-25 16:21,13-20时
29,刘依佳,21,女,5929,100036126159,时尚服装,时尚达人,购买,5,2022-12-22 19:37,13-20时
29,刘依佳,21,女,5929,100024614728,时尚服装,时尚达人,分享,3,2022-11-10 17:41,13-20时
29,刘依佳,21,女,5929,10037325445964,时尚服装,时尚达人,购买,5,2023-02-04 19:24,13-20时
29,刘依佳,21,女,5929,10042579984771,时尚服装,时尚达人,收藏,2,2023-02-14 19:30,13-20时
29,刘依佳,21,女,5929,10070237931519,时尚服装,时尚达人,分享,3,2023-02-19 12:45,08~13时
29,刘依佳,21,女,5929,10069730482467,时尚服装,时尚达人,浏览,1,2022-10-11 15:54,13-20时
29,刘依佳,21,女,5929,10034547484108,时尚服装,时尚达人,分享,3,2023-01-07 17:32,13-20时
29,刘依佳,21,女,5929,10068102278283,时尚服装,时尚达人,分享,3,2022-12-05 17:44,13-20时
29,刘依佳,21,女,5929,10070178540874,时尚服装,时尚达人,浏览,1,2022-10-09 20:35,13-20时
29,刘依佳,21,女,5929,65685861213,时尚服装,时尚达人,分享,3,2022-10-09 14:29,13-20时
29,刘依佳,21,女,5929,10034588287544,时尚服装,时尚达人,推荐,4,2023-03-10 11:48,08~13时
29,刘依佳,21,女,5929,10069328331714,时尚服装,时尚达人,收藏,2,2023-03-06 17:11,13-20时
29,刘依佳,21,女,5929,10068477825682,时尚服装,时尚达人,收藏,2,2022-10-10 14:58,13-20时
29,刘依佳,21,女,5929,10043081781630,时尚服装,时尚达人,分享,3,2022-11-01 10:58,08~13时
29,刘依佳,21,女,5929,100042157107,时尚服装,时尚达人,推荐,4,2022-12-25 12:24,08~13时
29,刘依佳,21,女,5929,10046815840136,时尚服装,时尚达人,浏览,1,2022-11-20 10:31,08~13时
29,刘依佳,21,女,5929,10069908389703,时尚服装,时尚达人,收藏,2,2022-11-13 11:44,08~13时
29,刘依佳,21,女,5929,100052713687,时尚服装,时尚达人,购买,5,2022-12-03 17:38,13-20时
29,刘依佳,21,女,5929,10068951854312,时尚服装,时尚达人,浏览,1,2022-12-28 19:29,13-20时
29,刘依佳,21,女,5929,10034542881271,时尚服装,时尚达人,分享,3,2022-12-28 17:16,13-20时
29,刘依佳,21,女,5929,10060657334550,时尚服装,时尚达人,收藏,2,2022-12-12 19:36,13-20时
29,刘依佳,21,女,5929,10069319619073,时尚服装,时尚达人,收藏,2,2022-11-26 10:35,08~13时
29,刘依佳,21,女,5929,100044110042,时尚服装,时尚达人,浏览,1,2022-12-24 18:32,13-20时
29,刘依佳,21,女,5929,10070438999284,时尚服装,时尚达人,购买,5,2022-12-15 12:31,08~13时
29,刘依佳,21,女,5929,10067991759554,时尚服装,时尚达人,浏览,1,2022-10-18 17:32,13-20时
29,刘依佳,21,女,5929,71287846694,时尚服装,时尚达人,推荐,4,2022-12-19 13:31,08~13时
29,刘依佳,21,女,5929,10054875440202,时尚服装,时尚达人,浏览,1,2023-01-03 12:24,08~13时
29,刘依佳,21,女,5929,100036121997,时尚服装,时尚达人,推荐,4,2022-12-11 19:19,13-20时
29,刘依佳,21,女,5929,10069566627573,时尚服装,时尚达人,浏览,1,2022-11-23 21:11,20-23时
33,柴浩姗,28,女,6034,10054875440202,时尚服装,时尚达人,收藏,2,2023-03-12 07:56,00~08时
33,柴浩姗,28,女,6034,10068552166525,时尚服装,时尚达人,分享,3,2022-12-21 11:56,08~13时
33,柴浩姗,28,女,6034,65685861213,时尚服装,时尚达人,购买,5,2022-10-07 10:50,08~13时
33,柴浩姗,28,女,6034,71287846694,时尚服装,时尚达人,浏览,1,2022-11-22 15:27,13-20时
33,柴浩姗,28,女,6034,100044176744,时尚服装,时尚达人,分享,3,2022-12-06 06:48,00~08时
33,柴浩姗,28,女,6034,10042579984771,时尚服装,时尚达人,分享,3,2022-11-26 19:14,13-20时
33,柴浩姗,28,女,6034,10060657334550,时尚服装,时尚达人,购买,5,2022-11-18 17:40,13-20时
33,柴浩姗,28,女,6034,10068832845996,时尚服装,时尚达人,收藏,2,2022-12-30 15:13,13-20时
33,柴浩姗,28,女,6034,10069319619073,时尚服装,时尚达人,收藏,2,2022-10-23 21:11,20-23时
33,柴浩姗,28,女,6034,10070438999284,时尚服装,时尚达人,推荐,4,2022-12-03 05:53,00~08时
33,柴浩姗,28,女,6034,10034588287544,时尚服装,时尚达人,分享,3,2022-09-16 18:56,13-20时
33,柴浩姗,28,女,6034,10043081781630,时尚服装,时尚达人,推荐,4,2022-11-30 14:16,13-20时
33,柴浩姗,28,女,6034,10068385971134,时尚服装,时尚达人,浏览,1,2022-11-02 10:35,08~13时
33,柴浩姗,28,女,6034,10068074320269,时尚服装,时尚达人,收藏,2,2022-09-27 22:37,20-23时
33,柴浩姗,28,女,6034,10069908389703,时尚服装,时尚达人,购买,5,2022-10-21 13:24,08~13时
33,柴浩姗,28,女,6034,100040566902,时尚服装,时尚达人,推荐,4,2022-10-06 09:48,08~13时
33,柴浩姗,28,女,6034,100036121997,时尚服装,时尚达人,收藏,2,2023-01-11 07:17,00~08时
33,柴浩姗,28,女,6034,100044926046,时尚服装,时尚达人,浏览,1,2022-11-23 07:37,00~08时
33,柴浩姗,28,女,6034,100042838858,时尚服装,时尚达人,收藏,2,2023-02-22 06:30,00~08时
33,柴浩姗,28,女,6034,100034249799,时尚服装,时尚达人,推荐,4,2022-11-13 09:13,08~13时
33,柴浩姗,28,女,6034,10069942016306,时尚服装,时尚达人,购买,5,2022-10-22 20:42,13-20时
33,柴浩姗,28,女,6034,10068418936308,时尚服装,时尚达人,分享,3,2022-11-20 09:52,08~13时
33,柴浩姗,28,女,6034,10068477825682,时尚服装,时尚达人,分享,3,2022-10-06 05:14,00~08时
33,柴浩姗,28,女,6034,67711719961,时尚服装,时尚达人,浏览,1,2022-12-07 05:53,00~08时
33,柴浩姗,28,女,6034,10067991759554,时尚服装,时尚达人,分享,3,2023-01-21 14:20,13-20时
33,柴浩姗,28,女,6034,10037325445964,时尚服装,时尚达人,浏览,1,2022-12-30 20:54,13-20时
33,柴浩姗,28,女,6034,10069555130918,时尚服装,时尚达人,推荐,4,2022-10-13 20:21,13-20时
33,柴浩姗,28,女,6034,10069541280881,时尚服装,时尚达人,推荐,4,2022-10-11 17:26,13-20时
33,柴浩姗,28,女,6034,10069199928307,时尚服装,时尚达人,浏览,1,2022-11-19 15:58,13-20时
33,柴浩姗,28,女,6034,10058547932048,时尚服装,时尚达人,收藏,2,2022-11-12 16:20,13-20时
33,柴浩姗,28,女,6034,10068500786821,时尚服装,时尚达人,分享,3,2023-03-05 16:46,13-20时
33,柴浩姗,28,女,6034,65933182056,时尚服装,时尚达人,收藏,2,2023-01-27 16:14,13-20时
33,柴浩姗,28,女,6034,10068861921880,时尚服装,时尚达人,购买,5,2022-12-26 17:12,13-20时
33,柴浩姗,28,女,6034,10068613043702,时尚服装,时尚达人,分享,3,2022-11-19 22:18,20-23时
33,柴浩姗,28,女,6034,10070008784675,时尚服装,时尚达人,浏览,1,2022-10-02 20:39,13-20时
33,柴浩姗,28,女,6034,27657186013,时尚服装,时尚达人,收藏,2,2022-12-28 13:35,08~13时
33,柴浩姗,28,女,6034,10069590385895,时尚服装,时尚达人,购买,5,2023-01-13 08:16,00~08时
33,柴浩姗,28,女,6034,10029303481732,时尚服装,时尚达人,购买,5,2023-02-04 14:11,13-20时
33,柴浩姗,28,女,6034,10046815840136,时尚服装,时尚达人,推荐,4,2023-02-12 16:57,13-20时
33,柴浩姗,28,女,6034,10069555030938,时尚服装,时尚达人,购买,5,2023-03-14 06:40,00~08时
33,柴浩姗,28,女,6034,68696016720,时尚服装,时尚达人,浏览,1,2022-10-29 12:29,08~13时
33,柴浩姗,28,女,6034,10070178540874,时尚服装,时尚达人,收藏,2,2023-01-03 14:40,13-20时
33,柴浩姗,28,女,6034,10043278167894,时尚服装,时尚达人,收藏,2,2023-03-10 13:46,08~13时
33,柴浩姗,28,女,6034,10069956127190,时尚服装,时尚达人,浏览,1,2023-01-29 18:13,13-20时
33,柴浩姗,28,女,6034,10044566486597,时尚服装,时尚达人,分享,3,2023-01-14 13:16,08~13时
33,柴浩姗,28,女,6034,10069555199476,时尚服装,时尚达人,收藏,2,2022-10-15 07:22,00~08时
33,柴浩姗,28,女,6034,100010436869,时尚服装,时尚达人,购买,5,2022-10-13 17:16,13-20时
33,柴浩姗,28,女,6034,10068102278283,时尚服装,时尚达人,推荐,4,2023-01-13 09:28,08~13时
33,柴浩姗,28,女,6034,10070176681512,时尚服装,时尚达人,购买,5,2022-10-14 16:19,13-20时
33,柴浩姗,28,女,6034,100036126159,时尚服装,时尚达人,推荐,4,2022-10-04 09:20,08~13时
33,柴浩姗,28,女,6034,10038738382881,时尚服装,时尚达人,购买,5,2023-01-21 22:49,20-23时
33,柴浩姗,28,女,6034,100045700794,时尚服装,时尚达人,浏览,1,2022-12-08 13:12,08~13时
33,柴浩姗,28,女,6034,10034542881271,时尚服装,时尚达人,分享,3,2022-11-25 18:51,13-20时
33,柴浩姗,28,女,6034,10047518198140,时尚服装,时尚达人,浏览,1,2022-12-04 06:38,00~08时
33,柴浩姗,28,女,6034,10070337153782,时尚服装,时尚达人,购买,5,2022-12-03 22:50,20-23时
33,柴浩姗,28,女,6034,10070026977541,时尚服装,时尚达人,分享,3,2022-10-20 18:54,13-20时
33,柴浩姗,28,女,6034,100045607730,时尚服装,时尚达人,分享,3,2023-01-18 06:16,00~08时
33,柴浩姗,28,女,6034,10068716737409,时尚服装,时尚达人,分享,3,2022-09-20 20:10,13-20时
33,柴浩姗,28,女,6034,10069328331714,时尚服装,时尚达人,推荐,4,2023-01-27 20:39,13-20时
33,柴浩姗,28,女,6034,100052713687,时尚服装,时尚达人,分享,3,2022-10-24 09:54,08~13时
33,柴浩姗,28,女,6034,10069822904107,时尚服装,时尚达人,浏览,1,2022-09-29 18:58,13-20时
33,柴浩姗,28,女,6034,100053002183,时尚服装,时尚达人,浏览,1,2022-11-19 08:44,00~08时
33,柴浩姗,28,女,6034,100044110042,时尚服装,时尚达人,分享,3,2022-11-04 07:53,00~08时
33,柴浩姗,28,女,6034,10042579984771,时尚服装,时尚达人,推荐,4,2022-10-13 21:49,20-23时
33,柴浩姗,28,女,6034,100004296495,时尚服装,时尚达人,收藏,2,2022-12-21 08:24,00~08时
33,柴浩姗,28,女,6034,10068951854312,时尚服装,时尚达人,浏览,1,2022-11-25 19:58,13-20时
33,柴浩姗,28,女,6034,10070548426736,时尚服装,时尚达人,分享,3,2022-09-23 17:17,13-20时
33,柴浩姗,28,女,6034,100034701969,时尚服装,时尚达人,收藏,2,2023-01-30 14:15,13-20时
33,柴浩姗,28,女,6034,10069962984132,时尚服装,时尚达人,推荐,4,2022-12-29 10:35,08~13时
33,柴浩姗,28,女,6034,10034547484108,时尚服装,时尚达人,浏览,1,2023-03-14 08:38,00~08时
33,柴浩姗,28,女,6034,100044715734,时尚服装,时尚达人,购买,5,2023-01-18 12:25,08~13时
33,柴浩姗,28,女,6034,10069730482467,时尚服装,时尚达人,分享,3,2022-12-28 07:57,00~08时
34,侯敏,20,女,6203,100024614728,时尚服装,时尚达人,收藏,2,2022-10-30 11:55,08~13时
34,侯敏,20,女,6203,100042785208,时尚服装,时尚达人,推荐,4,2022-10-28 14:24,13-20时
34,侯敏,20,女,6203,10070091067689,时尚服装,时尚达人,分享,3,2022-12-21 12:43,08~13时
34,侯敏,20,女,6203,10068385971134,时尚服装,时尚达人,浏览,1,2022-12-22 17:47,13-20时
34,侯敏,20,女,6203,10069956127190,时尚服装,时尚达人,分享,3,2023-01-23 21:40,20-23时
34,侯敏,20,女,6203,10068102278283,时尚服装,时尚达人,浏览,1,2022-12-07 18:54,13-20时
34,侯敏,20,女,6203,10041413104776,时尚服装,时尚达人,分享,3,2022-10-21 12:16,08~13时
34,侯敏,20,女,6203,10068074320269,时尚服装,时尚达人,推荐,4,2022-10-07 18:46,13-20时
34,侯敏,20,女,6203,10034588287544,时尚服装,时尚达人,分享,3,2022-09-16 18:53,13-20时
34,侯敏,20,女,6203,10070548426736,时尚服装,时尚达人,推荐,4,2022-12-02 13:36,08~13时
34,侯敏,20,女,6203,100053145939,时尚服装,时尚达人,收藏,2,2023-01-26 12:41,08~13时
34,侯敏,20,女,6203,10070178540874,时尚服装,时尚达人,推荐,4,2022-09-17 21:57,20-23时
34,侯敏,20,女,6203,27657186013,时尚服装,时尚达人,购买,5,2022-11-27 16:54,13-20时
34,侯敏,20,女,6203,10069319619073,时尚服装,时尚达人,分享,3,2023-01-10 10:36,08~13时
34,侯敏,20,女,6203,10058547932048,时尚服装,时尚达人,浏览,1,2022-10-18 13:38,08~13时
34,侯敏,20,女,6203,100044926046,时尚服装,时尚达人,分享,3,2022-10-29 20:18,13-20时
34,侯敏,20,女,6203,10069056195322,时尚服装,时尚达人,分享,3,2022-10-14 11:16,08~13时
34,侯敏,20,女,6203,10060657334550,时尚服装,时尚达人,分享,3,2022-10-03 17:14,13-20时
34,侯敏,20,女,6203,10067991759554,时尚服装,时尚达人,购买,5,2023-01-12 19:18,13-20时
34,侯敏,20,女,6203,10069908389703,时尚服装,时尚达人,推荐,4,2022-09-18 10:11,08~13时
34,侯敏,20,女,6203,100034249799,时尚服装,时尚达人,推荐,4,2023-01-25 14:47,13-20时
34,侯敏,20,女,6203,100044286118,时尚服装,时尚达人,分享,3,2023-01-06 14:23,13-20时
34,侯敏,20,女,6203,10068477825682,时尚服装,时尚达人,浏览,1,2022-10-12 21:37,20-23时
34,侯敏,20,女,6203,100040566902,时尚服装,时尚达人,浏览,1,2023-01-29 11:27,08~13时
34,侯敏,20,女,6203,10047518198140,时尚服装,时尚达人,收藏,2,2022-12-16 15:56,13-20时
34,侯敏,20,女,6203,10034542881271,时尚服装,时尚达人,购买,5,2022-11-27 18:57,13-20时
34,侯敏,20,女,6203,100036126159,时尚服装,时尚达人,浏览,1,2022-09-29 21:26,20-23时
34,侯敏,20,女,6203,10070438999284,时尚服装,时尚达人,分享,3,2022-09-28 18:37,13-20时
34,侯敏,20,女,6203,10069543580220,时尚服装,时尚达人,浏览,1,2022-11-01 13:53,08~13时
34,侯敏,20,女,6203,10070237931519,时尚服装,时尚达人,推荐,4,2023-02-05 20:45,13-20时
34,侯敏,20,女,6203,10070176681512,时尚服装,时尚达人,浏览,1,2022-12-11 13:38,08~13时
34,侯敏,20,女,6203,10038738382881,时尚服装,时尚达人,分享,3,2023-02-03 13:56,08~13时
34,侯敏,20,女,6203,10069566627573,时尚服装,时尚达人,推荐,4,2023-03-16 10:19,08~13时
34,侯敏,20,女,6203,100045700794,时尚服装,时尚达人,购买,5,2022-09-21 17:17,13-20时
34,侯敏,20,女,6203,10037325445964,时尚服装,时尚达人,购买,5,2023-03-05 15:58,13-20时
34,侯敏,20,女,6203,100045165378,时尚服装,时尚达人,分享,3,2022-10-20 10:38,08~13时
34,侯敏,20,女,6203,10069822904107,时尚服装,时尚达人,分享,3,2023-02-18 13:33,08~13时
34,侯敏,20,女,6203,10054875440202,时尚服装,时尚达人,浏览,1,2022-10-27 20:26,13-20时
34,侯敏,20,女,6203,10069942016306,时尚服装,时尚达人,推荐,4,2023-01-21 20:51,13-20时
34,侯敏,20,女,6203,100044110042,时尚服装,时尚达人,收藏,2,2022-10-17 10:20,08~13时
34,侯敏,20,女,6203,10069199928307,时尚服装,时尚达人,浏览,1,2023-02-24 13:31,08~13时
34,侯敏,20,女,6203,100042157107,时尚服装,时尚达人,分享,3,2022-10-16 21:40,20-23时
34,侯敏,20,女,6203,10069555226566,时尚服装,时尚达人,收藏,2,2022-12-01 16:28,13-20时
34,侯敏,20,女,6203,100034701969,时尚服装,时尚达人,分享,3,2023-01-29 20:55,13-20时
34,侯敏,20,女,6203,10069555030938,时尚服装,时尚达人,推荐,4,2022-11-24 17:10,13-20时
34,侯敏,20,女,6203,100010436869,时尚服装,时尚达人,分享,3,2022-10-29 16:35,13-20时
34,侯敏,20,女,6203,10068418936308,时尚服装,时尚达人,浏览,1,2022-10-16 20:31,13-20时
34,侯敏,20,女,6203,10069590385895,时尚服装,时尚达人,购买,5,2022-12-05 10:33,08~13时
34,侯敏,20,女,6203,65685861213,时尚服装,时尚达人,购买,5,2023-02-03 15:47,13-20时
34,侯敏,20,女,6203,10070008784675,时尚服装,时尚达人,推荐,4,2023-02-26 12:35,08~13时
34,侯敏,20,女,6203,10042579984771,时尚服装,时尚达人,推荐,4,2022-10-24 21:16,20-23时
34,侯敏,20,女,6203,10069740194291,时尚服装,时尚达人,购买,5,2023-01-04 10:32,08~13时
34,侯敏,20,女,6203,10070337153782,时尚服装,时尚达人,购买,5,2022-12-12 14:50,13-20时
34,侯敏,20,女,6203,10069328331714,时尚服装,时尚达人,推荐,4,2023-02-26 16:41,13-20时
34,侯敏,20,女,6203,68696016720,时尚服装,时尚达人,购买,5,2023-02-02 10:33,08~13时
34,侯敏,20,女,6203,10068652394288,时尚服装,时尚达人,购买,5,2022-11-26 16:41,13-20时
34,侯敏,20,女,6203,100044176744,时尚服装,时尚达人,购买,5,2022-12-13 21:21,20-23时
34,侯敏,20,女,6203,100042838858,时尚服装,时尚达人,购买,5,2023-01-01 18:34,13-20时
34,侯敏,20,女,6203,10069555199476,时尚服装,时尚达人,收藏,2,2022-12-28 10:56,08~13时
34,侯敏,20,女,6203,10070026977541,时尚服装,时尚达人,分享,3,2023-03-13 13:25,08~13时
34,侯敏,20,女,6203,100036080873,时尚服装,时尚达人,收藏,2,2022-10-06 17:14,13-20时
34,侯敏,20,女,6203,10068613043702,时尚服装,时尚达人,购买,5,2023-01-26 12:40,08~13时
34,侯敏,20,女,6203,100036121997,时尚服装,时尚达人,购买,5,2023-01-25 14:40,13-20时
34,侯敏,20,女,6203,10068832845996,时尚服装,时尚达人,浏览,1,2023-02-06 10:16,08~13时
34,侯敏,20,女,6203,10069962984132,时尚服装,时尚达人,浏览,1,2023-02-12 18:53,13-20时
34,侯敏,20,女,6203,10068500786821,时尚服装,时尚达人,购买,5,2023-03-07 13:49,08~13时
34,侯敏,20,女,6203,10068951854312,时尚服装,时尚达人,浏览,1,2022-11-09 11:13,08~13时
34,侯敏,20,女,6203,100053002183,时尚服装,时尚达人,推荐,4,2022-10-13 18:51,13-20时
34,侯敏,20,女,6203,10044566486597,时尚服装,时尚达人,收藏,2,2023-02-18 18:37,13-20时
34,侯敏,20,女,6203,10068552166525,时尚服装,时尚达人,分享,3,2022-11-30 20:58,13-20时
34,侯敏,20,女,6203,10043278167894,时尚服装,时尚达人,收藏,2,2022-12-09 21:22,20-23时
34,侯敏,20,女,6203,67711719961,时尚服装,时尚达人,收藏,2,2022-12-08 18:38,13-20时
34,侯敏,20,女,6203,10029303481732,时尚服装,时尚达人,购买,5,2023-01-03 19:40,13-20时
34,侯敏,20,女,6203,65933182056,时尚服装,时尚达人,推荐,4,2022-11-16 21:19,20-23时
34,侯敏,20,女,6203,71287846694,时尚服装,时尚达人,购买,5,2022-12-07 15:57,13-20时
34,侯敏,20,女,6203,100044715734,时尚服装,时尚达人,浏览,1,2023-01-31 19:22,13-20时
34,侯敏,20,女,6203,10069541280881,时尚服装,时尚达人,推荐,4,2023-03-07 16:49,13-20时
34,侯敏,20,女,6203,10042579984771,时尚服装,时尚达人,收藏,2,2023-01-03 17:35,13-20时
34,侯敏,20,女,6203,10069555130918,时尚服装,时尚达人,购买,5,2022-11-05 15:39,13-20时
34,侯敏,20,女,6203,100034219885,时尚服装,时尚达人,推荐,4,2022-09-24 11:13,08~13时
34,侯敏,20,女,6203,100004296495,时尚服装,时尚达人,收藏,2,2023-02-26 10:25,08~13时
34,侯敏,20,女,6203,100052713687,时尚服装,时尚达人,分享,3,2023-03-07 13:43,08~13时
34,侯敏,20,女,6203,10046815840136,时尚服装,时尚达人,购买,5,2022-12-18 10:26,08~13时
34,侯敏,20,女,6203,10068716737409,时尚服装,时尚达人,分享,3,2023-01-19 20:50,13-20时
34,侯敏,20,女,6203,10034547484108,时尚服装,时尚达人,推荐,4,2023-01-13 16:35,13-20时
34,侯敏,20,女,6203,100032647678,时尚服装,时尚达人,购买,5,2023-03-13 19:27,13-20时
34,侯敏,20,女,6203,10068861921880,时尚服装,时尚达人,推荐,4,2023-01-08 20:29,13-20时
34,侯敏,20,女,6203,10043081781630,时尚服装,时尚达人,分享,3,2023-01-25 18:45,13-20时
34,侯敏,20,女,6203,100045607730,时尚服装,时尚达人,收藏,2,2023-01-30 19:57,13-20时
34,侯敏,20,女,6203,10069730482467,时尚服装,时尚达人,收藏,2,2023-03-08 20:37,13-20时
35,王亚雯,32,女,6218,10068613043702,时尚服装,时尚达人,收藏,2,2022-10-05 19:42,13-20时
35,王亚雯,32,女,6218,10029303481732,时尚服装,时尚达人,收藏,2,2022-10-07 21:58,20-23时
35,王亚雯,32,女,6218,10034542881271,时尚服装,时尚达人,推荐,4,2022-12-22 06:34,00~08时
35,王亚雯,32,女,6218,100052713687,时尚服装,时尚达人,分享,3,2023-01-22 08:43,00~08时
35,王亚雯,32,女,6218,10042579984771,时尚服装,时尚达人,浏览,1,2022-10-26 12:26,08~13时
35,王亚雯,32,女,6218,10068477825682,时尚服装,时尚达人,购买,5,2022-10-04 15:20,13-20时
35,王亚雯,32,女,6218,10069319619073,时尚服装,时尚达人,推荐,4,2022-12-28 10:30,08~13时
35,王亚雯,32,女,6218,10069730482467,时尚服装,时尚达人,收藏,2,2023-03-04 22:28,20-23时
35,王亚雯,32,女,6218,100036080873,时尚服装,时尚达人,浏览,1,2022-11-02 10:55,08~13时
35,王亚雯,32,女,6218,100010436869,时尚服装,时尚达人,购买,5,2023-01-10 05:31,00~08时
35,王亚雯,32,女,6218,100045700794,时尚服装,时尚达人,收藏,2,2023-02-15 18:11,13-20时
35,王亚雯,32,女,6218,10069956127190,时尚服装,时尚达人,购买,5,2022-11-21 10:58,08~13时
35,王亚雯,32,女,6218,10070237931519,时尚服装,时尚达人,购买,5,2022-09-23 05:37,00~08时
35,王亚雯,32,女,6218,10038738382881,时尚服装,时尚达人,浏览,1,2022-09-17 14:42,13-20时
35,王亚雯,32,女,6218,10068652394288,时尚服装,时尚达人,收藏,2,2022-10-28 12:43,08~13时
35,王亚雯,32,女,6218,100045607730,时尚服装,时尚达人,浏览,1,2023-01-07 19:39,13-20时
35,王亚雯,32,女,6218,10041413104776,时尚服装,时尚达人,推荐,4,2022-09-28 15:14,13-20时
35,王亚雯,32,女,6218,10069740194291,时尚服装,时尚达人,分享,3,2022-09-18 18:19,13-20时
35,王亚雯,32,女,6218,100032647678,时尚服装,时尚达人,收藏,2,2023-01-26 21:16,20-23时
35,王亚雯,32,女,6218,10042579984771,时尚服装,时尚达人,推荐,4,2023-02-18 18:22,13-20时
35,王亚雯,32,女,6218,10067991759554,时尚服装,时尚达人,分享,3,2023-02-22 18:45,13-20时
35,王亚雯,32,女,6218,10069822904107,时尚服装,时尚达人,分享,3,2022-11-20 08:54,00~08时
35,王亚雯,32,女,6218,10043278167894,时尚服装,时尚达人,购买,5,2022-11-08 10:30,08~13时
35,王亚雯,32,女,6218,100036121997,时尚服装,时尚达人,购买,5,2022-12-08 14:44,13-20时
35,王亚雯,32,女,6218,100024614728,时尚服装,时尚达人,收藏,2,2022-11-05 13:39,08~13时
35,王亚雯,32,女,6218,100004296495,时尚服装,时尚达人,收藏,2,2023-03-14 17:42,13-20时
35,王亚雯,32,女,6218,100044176744,时尚服装,时尚达人,收藏,2,2022-09-30 08:29,00~08时
35,王亚雯,32,女,6218,10070008784675,时尚服装,时尚达人,收藏,2,2023-01-30 11:43,08~13时
35,王亚雯,32,女,6218,67711719961,时尚服装,时尚达人,购买,5,2022-11-04 09:52,08~13时
35,王亚雯,32,女,6218,10069199928307,时尚服装,时尚达人,浏览,1,2023-02-02 16:11,13-20时
35,王亚雯,32,女,6218,10058547932048,时尚服装,时尚达人,收藏,2,2022-11-16 14:39,13-20时
35,王亚雯,32,女,6218,10070438999284,时尚服装,时尚达人,分享,3,2023-03-01 10:16,08~13时
35,王亚雯,32,女,6218,10068102278283,时尚服装,时尚达人,分享,3,2023-02-17 05:56,00~08时
